case_id,modality,seed,perturbation,base_cut,perturbed_cut,exact_cut_match,Jaccard,obligation_coverage_match,optimal_equivalence_class_match,cost_regret,repair_success,recertification_success,new_critical_violations
h10-c6:text:1704:0643,text,1704,cost_minus_0.05,"[""h10-c6:text:1704:0643:source""]","[""h10-c6:text:1704:0643:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1704:0643,text,1704,cost_plus_0.05,"[""h10-c6:text:1704:0643:source""]","[""h10-c6:text:1704:0643:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1704:0643,text,1704,cost_minus_0.10,"[""h10-c6:text:1704:0643:source""]","[""h10-c6:text:1704:0643:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1704:0643,text,1704,cost_plus_0.10,"[""h10-c6:text:1704:0643:source""]","[""h10-c6:text:1704:0643:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1704:0643,text,1704,equivalent_node_order,"[""h10-c6:text:1704:0643:source""]","[""h10-c6:text:1704:0643:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1704:0643,text,1704,irrelevant_valid_evidence,"[""h10-c6:text:1704:0643:source""]","[""h10-c6:text:1704:0643:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1705:0644,tabular,1705,gaussian_sigma_0.05,"[""h10-c6:tabular:1705:0644:source""]","[""h10-c6:tabular:1705:0644:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1705:0644,tabular,1705,gaussian_sigma_0.10,"[""h10-c6:tabular:1705:0644:source""]","[""h10-c6:tabular:1705:0644:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1705:0644,tabular,1705,noncritical_metadata,"[""h10-c6:tabular:1705:0644:source""]","[""h10-c6:tabular:1705:0644:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1705:0644,tabular,1705,cost_minus_0.05,"[""h10-c6:tabular:1705:0644:source""]","[""h10-c6:tabular:1705:0644:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1705:0644,tabular,1705,cost_plus_0.05,"[""h10-c6:tabular:1705:0644:source""]","[""h10-c6:tabular:1705:0644:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1705:0644,tabular,1705,cost_minus_0.10,"[""h10-c6:tabular:1705:0644:source""]","[""h10-c6:tabular:1705:0644:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1705:0644,tabular,1705,cost_plus_0.10,"[""h10-c6:tabular:1705:0644:source""]","[""h10-c6:tabular:1705:0644:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1705:0644,tabular,1705,equivalent_node_order,"[""h10-c6:tabular:1705:0644:source""]","[""h10-c6:tabular:1705:0644:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1705:0644,tabular,1705,irrelevant_valid_evidence,"[""h10-c6:tabular:1705:0644:source""]","[""h10-c6:tabular:1705:0644:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1701:0645,text,1701,embedding_noise_sigma_0.05,"[""h10-c6:text:1701:0645:source""]","[""h10-c6:text:1701:0645:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1701:0645,text,1701,embedding_noise_sigma_0.10,"[""h10-c6:text:1701:0645:source""]","[""h10-c6:text:1701:0645:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1701:0645,text,1701,whitespace,"[""h10-c6:text:1701:0645:source""]","[""h10-c6:text:1701:0645:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1701:0645,text,1701,punctuation,"[""h10-c6:text:1701:0645:source""]","[""h10-c6:text:1701:0645:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1701:0645,text,1701,fixed_dictionary_synonym,"[""h10-c6:text:1701:0645:source""]","[""h10-c6:text:1701:0645:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1701:0645,text,1701,noncritical_metadata,"[""h10-c6:text:1701:0645:source""]","[""h10-c6:text:1701:0645:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1701:0645,text,1701,cost_minus_0.05,"[""h10-c6:text:1701:0645:source""]","[""h10-c6:text:1701:0645:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1701:0645,text,1701,cost_plus_0.05,"[""h10-c6:text:1701:0645:source""]","[""h10-c6:text:1701:0645:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1701:0645,text,1701,cost_minus_0.10,"[""h10-c6:text:1701:0645:source""]","[""h10-c6:text:1701:0645:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1701:0645,text,1701,cost_plus_0.10,"[""h10-c6:text:1701:0645:source""]","[""h10-c6:text:1701:0645:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1701:0645,text,1701,equivalent_node_order,"[""h10-c6:text:1701:0645:source""]","[""h10-c6:text:1701:0645:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1701:0645,text,1701,irrelevant_valid_evidence,"[""h10-c6:text:1701:0645:source""]","[""h10-c6:text:1701:0645:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1702:0646,tabular,1702,gaussian_sigma_0.05,"[""h10-c6:tabular:1702:0646:source""]","[""h10-c6:tabular:1702:0646:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1702:0646,tabular,1702,gaussian_sigma_0.10,"[""h10-c6:tabular:1702:0646:source""]","[""h10-c6:tabular:1702:0646:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1702:0646,tabular,1702,noncritical_metadata,"[""h10-c6:tabular:1702:0646:source""]","[""h10-c6:tabular:1702:0646:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1702:0646,tabular,1702,cost_minus_0.05,"[""h10-c6:tabular:1702:0646:source""]","[""h10-c6:tabular:1702:0646:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1702:0646,tabular,1702,cost_plus_0.05,"[""h10-c6:tabular:1702:0646:source""]","[""h10-c6:tabular:1702:0646:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1702:0646,tabular,1702,cost_minus_0.10,"[""h10-c6:tabular:1702:0646:source""]","[""h10-c6:tabular:1702:0646:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1702:0646,tabular,1702,cost_plus_0.10,"[""h10-c6:tabular:1702:0646:source""]","[""h10-c6:tabular:1702:0646:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1702:0646,tabular,1702,equivalent_node_order,"[""h10-c6:tabular:1702:0646:source""]","[""h10-c6:tabular:1702:0646:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1702:0646,tabular,1702,irrelevant_valid_evidence,"[""h10-c6:tabular:1702:0646:source""]","[""h10-c6:tabular:1702:0646:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1703:0647,text,1703,embedding_noise_sigma_0.05,"[""h10-c6:text:1703:0647:source""]","[""h10-c6:text:1703:0647:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1703:0647,text,1703,embedding_noise_sigma_0.10,"[""h10-c6:text:1703:0647:source""]","[""h10-c6:text:1703:0647:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1703:0647,text,1703,whitespace,"[""h10-c6:text:1703:0647:source""]","[""h10-c6:text:1703:0647:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1703:0647,text,1703,punctuation,"[""h10-c6:text:1703:0647:source""]","[""h10-c6:text:1703:0647:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1703:0647,text,1703,fixed_dictionary_synonym,"[""h10-c6:text:1703:0647:source""]","[""h10-c6:text:1703:0647:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1703:0647,text,1703,noncritical_metadata,"[""h10-c6:text:1703:0647:source""]","[""h10-c6:text:1703:0647:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1703:0647,text,1703,cost_minus_0.05,"[""h10-c6:text:1703:0647:source""]","[""h10-c6:text:1703:0647:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1703:0647,text,1703,cost_plus_0.05,"[""h10-c6:text:1703:0647:source""]","[""h10-c6:text:1703:0647:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1703:0647,text,1703,cost_minus_0.10,"[""h10-c6:text:1703:0647:source""]","[""h10-c6:text:1703:0647:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1703:0647,text,1703,cost_plus_0.10,"[""h10-c6:text:1703:0647:source""]","[""h10-c6:text:1703:0647:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1703:0647,text,1703,equivalent_node_order,"[""h10-c6:text:1703:0647:source""]","[""h10-c6:text:1703:0647:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1703:0647,text,1703,irrelevant_valid_evidence,"[""h10-c6:text:1703:0647:source""]","[""h10-c6:text:1703:0647:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1704:0648,tabular,1704,gaussian_sigma_0.05,"[""h10-c6:tabular:1704:0648:source""]","[""h10-c6:tabular:1704:0648:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1704:0648,tabular,1704,gaussian_sigma_0.10,"[""h10-c6:tabular:1704:0648:source""]","[""h10-c6:tabular:1704:0648:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1704:0648,tabular,1704,noncritical_metadata,"[""h10-c6:tabular:1704:0648:source""]","[""h10-c6:tabular:1704:0648:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1704:0648,tabular,1704,cost_minus_0.05,"[""h10-c6:tabular:1704:0648:source""]","[""h10-c6:tabular:1704:0648:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1704:0648,tabular,1704,cost_plus_0.05,"[""h10-c6:tabular:1704:0648:source""]","[""h10-c6:tabular:1704:0648:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1704:0648,tabular,1704,cost_minus_0.10,"[""h10-c6:tabular:1704:0648:source""]","[""h10-c6:tabular:1704:0648:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1704:0648,tabular,1704,cost_plus_0.10,"[""h10-c6:tabular:1704:0648:source""]","[""h10-c6:tabular:1704:0648:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1704:0648,tabular,1704,equivalent_node_order,"[""h10-c6:tabular:1704:0648:source""]","[""h10-c6:tabular:1704:0648:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1704:0648,tabular,1704,irrelevant_valid_evidence,"[""h10-c6:tabular:1704:0648:source""]","[""h10-c6:tabular:1704:0648:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1705:0649,text,1705,embedding_noise_sigma_0.05,"[""h10-c6:text:1705:0649:source""]","[""h10-c6:text:1705:0649:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1705:0649,text,1705,embedding_noise_sigma_0.10,"[""h10-c6:text:1705:0649:source""]","[""h10-c6:text:1705:0649:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1705:0649,text,1705,whitespace,"[""h10-c6:text:1705:0649:source""]","[""h10-c6:text:1705:0649:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1705:0649,text,1705,punctuation,"[""h10-c6:text:1705:0649:source""]","[""h10-c6:text:1705:0649:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1705:0649,text,1705,fixed_dictionary_synonym,"[""h10-c6:text:1705:0649:source""]","[""h10-c6:text:1705:0649:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1705:0649,text,1705,noncritical_metadata,"[""h10-c6:text:1705:0649:source""]","[""h10-c6:text:1705:0649:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1705:0649,text,1705,cost_minus_0.05,"[""h10-c6:text:1705:0649:source""]","[""h10-c6:text:1705:0649:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1705:0649,text,1705,cost_plus_0.05,"[""h10-c6:text:1705:0649:source""]","[""h10-c6:text:1705:0649:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1705:0649,text,1705,cost_minus_0.10,"[""h10-c6:text:1705:0649:source""]","[""h10-c6:text:1705:0649:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1705:0649,text,1705,cost_plus_0.10,"[""h10-c6:text:1705:0649:source""]","[""h10-c6:text:1705:0649:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1705:0649,text,1705,equivalent_node_order,"[""h10-c6:text:1705:0649:source""]","[""h10-c6:text:1705:0649:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1705:0649,text,1705,irrelevant_valid_evidence,"[""h10-c6:text:1705:0649:source""]","[""h10-c6:text:1705:0649:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1701:0650,tabular,1701,gaussian_sigma_0.05,"[""h10-c6:tabular:1701:0650:source""]","[""h10-c6:tabular:1701:0650:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1701:0650,tabular,1701,gaussian_sigma_0.10,"[""h10-c6:tabular:1701:0650:source""]","[""h10-c6:tabular:1701:0650:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1701:0650,tabular,1701,noncritical_metadata,"[""h10-c6:tabular:1701:0650:source""]","[""h10-c6:tabular:1701:0650:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1701:0650,tabular,1701,cost_minus_0.05,"[""h10-c6:tabular:1701:0650:source""]","[""h10-c6:tabular:1701:0650:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1701:0650,tabular,1701,cost_plus_0.05,"[""h10-c6:tabular:1701:0650:source""]","[""h10-c6:tabular:1701:0650:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1701:0650,tabular,1701,cost_minus_0.10,"[""h10-c6:tabular:1701:0650:source""]","[""h10-c6:tabular:1701:0650:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1701:0650,tabular,1701,cost_plus_0.10,"[""h10-c6:tabular:1701:0650:source""]","[""h10-c6:tabular:1701:0650:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1701:0650,tabular,1701,equivalent_node_order,"[""h10-c6:tabular:1701:0650:source""]","[""h10-c6:tabular:1701:0650:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1701:0650,tabular,1701,irrelevant_valid_evidence,"[""h10-c6:tabular:1701:0650:source""]","[""h10-c6:tabular:1701:0650:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1702:0651,text,1702,embedding_noise_sigma_0.05,"[""h10-c6:text:1702:0651:source""]","[""h10-c6:text:1702:0651:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1702:0651,text,1702,embedding_noise_sigma_0.10,"[""h10-c6:text:1702:0651:source""]","[""h10-c6:text:1702:0651:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1702:0651,text,1702,whitespace,"[""h10-c6:text:1702:0651:source""]","[""h10-c6:text:1702:0651:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1702:0651,text,1702,punctuation,"[""h10-c6:text:1702:0651:source""]","[""h10-c6:text:1702:0651:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1702:0651,text,1702,fixed_dictionary_synonym,"[""h10-c6:text:1702:0651:source""]","[""h10-c6:text:1702:0651:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1702:0651,text,1702,noncritical_metadata,"[""h10-c6:text:1702:0651:source""]","[""h10-c6:text:1702:0651:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1702:0651,text,1702,cost_minus_0.05,"[""h10-c6:text:1702:0651:source""]","[""h10-c6:text:1702:0651:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1702:0651,text,1702,cost_plus_0.05,"[""h10-c6:text:1702:0651:source""]","[""h10-c6:text:1702:0651:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1702:0651,text,1702,cost_minus_0.10,"[""h10-c6:text:1702:0651:source""]","[""h10-c6:text:1702:0651:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1702:0651,text,1702,cost_plus_0.10,"[""h10-c6:text:1702:0651:source""]","[""h10-c6:text:1702:0651:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1702:0651,text,1702,equivalent_node_order,"[""h10-c6:text:1702:0651:source""]","[""h10-c6:text:1702:0651:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1702:0651,text,1702,irrelevant_valid_evidence,"[""h10-c6:text:1702:0651:source""]","[""h10-c6:text:1702:0651:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1703:0652,tabular,1703,gaussian_sigma_0.05,"[""h10-c6:tabular:1703:0652:source""]","[""h10-c6:tabular:1703:0652:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1703:0652,tabular,1703,gaussian_sigma_0.10,"[""h10-c6:tabular:1703:0652:source""]","[""h10-c6:tabular:1703:0652:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1703:0652,tabular,1703,noncritical_metadata,"[""h10-c6:tabular:1703:0652:source""]","[""h10-c6:tabular:1703:0652:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1703:0652,tabular,1703,cost_minus_0.05,"[""h10-c6:tabular:1703:0652:source""]","[""h10-c6:tabular:1703:0652:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1703:0652,tabular,1703,cost_plus_0.05,"[""h10-c6:tabular:1703:0652:source""]","[""h10-c6:tabular:1703:0652:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1703:0652,tabular,1703,cost_minus_0.10,"[""h10-c6:tabular:1703:0652:source""]","[""h10-c6:tabular:1703:0652:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1703:0652,tabular,1703,cost_plus_0.10,"[""h10-c6:tabular:1703:0652:source""]","[""h10-c6:tabular:1703:0652:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1703:0652,tabular,1703,equivalent_node_order,"[""h10-c6:tabular:1703:0652:source""]","[""h10-c6:tabular:1703:0652:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1703:0652,tabular,1703,irrelevant_valid_evidence,"[""h10-c6:tabular:1703:0652:source""]","[""h10-c6:tabular:1703:0652:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1704:0653,text,1704,embedding_noise_sigma_0.05,"[""h10-c6:text:1704:0653:source""]","[""h10-c6:text:1704:0653:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1704:0653,text,1704,embedding_noise_sigma_0.10,"[""h10-c6:text:1704:0653:source""]","[""h10-c6:text:1704:0653:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1704:0653,text,1704,whitespace,"[""h10-c6:text:1704:0653:source""]","[""h10-c6:text:1704:0653:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1704:0653,text,1704,punctuation,"[""h10-c6:text:1704:0653:source""]","[""h10-c6:text:1704:0653:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1704:0653,text,1704,fixed_dictionary_synonym,"[""h10-c6:text:1704:0653:source""]","[""h10-c6:text:1704:0653:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1704:0653,text,1704,noncritical_metadata,"[""h10-c6:text:1704:0653:source""]","[""h10-c6:text:1704:0653:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1704:0653,text,1704,cost_minus_0.05,"[""h10-c6:text:1704:0653:source""]","[""h10-c6:text:1704:0653:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1704:0653,text,1704,cost_plus_0.05,"[""h10-c6:text:1704:0653:source""]","[""h10-c6:text:1704:0653:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1704:0653,text,1704,cost_minus_0.10,"[""h10-c6:text:1704:0653:source""]","[""h10-c6:text:1704:0653:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1704:0653,text,1704,cost_plus_0.10,"[""h10-c6:text:1704:0653:source""]","[""h10-c6:text:1704:0653:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1704:0653,text,1704,equivalent_node_order,"[""h10-c6:text:1704:0653:source""]","[""h10-c6:text:1704:0653:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1704:0653,text,1704,irrelevant_valid_evidence,"[""h10-c6:text:1704:0653:source""]","[""h10-c6:text:1704:0653:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1705:0654,tabular,1705,gaussian_sigma_0.05,"[""h10-c6:tabular:1705:0654:source""]","[""h10-c6:tabular:1705:0654:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1705:0654,tabular,1705,gaussian_sigma_0.10,"[""h10-c6:tabular:1705:0654:source""]","[""h10-c6:tabular:1705:0654:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1705:0654,tabular,1705,noncritical_metadata,"[""h10-c6:tabular:1705:0654:source""]","[""h10-c6:tabular:1705:0654:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1705:0654,tabular,1705,cost_minus_0.05,"[""h10-c6:tabular:1705:0654:source""]","[""h10-c6:tabular:1705:0654:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1705:0654,tabular,1705,cost_plus_0.05,"[""h10-c6:tabular:1705:0654:source""]","[""h10-c6:tabular:1705:0654:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1705:0654,tabular,1705,cost_minus_0.10,"[""h10-c6:tabular:1705:0654:source""]","[""h10-c6:tabular:1705:0654:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1705:0654,tabular,1705,cost_plus_0.10,"[""h10-c6:tabular:1705:0654:source""]","[""h10-c6:tabular:1705:0654:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1705:0654,tabular,1705,equivalent_node_order,"[""h10-c6:tabular:1705:0654:source""]","[""h10-c6:tabular:1705:0654:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:tabular:1705:0654,tabular,1705,irrelevant_valid_evidence,"[""h10-c6:tabular:1705:0654:source""]","[""h10-c6:tabular:1705:0654:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1701:0655,text,1701,embedding_noise_sigma_0.05,"[""h10-c6:text:1701:0655:source""]","[""h10-c6:text:1701:0655:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1701:0655,text,1701,embedding_noise_sigma_0.10,"[""h10-c6:text:1701:0655:source""]","[""h10-c6:text:1701:0655:source""]",True,1.0,True,True,0.0,True,True,0
h10-c6:text:1701:0655,text,1701,whitespace,"[""h10-c6:text:1701:0655:source""]","[""h10-c6:text:1701:0655:source""]",True,1.0,True,True,0.0,True,True,0
