case_id,pipeline_id,complexity_stratum,perturbation_id,node_multiplier,edge_multiplier,human_multiplier,cost_registry_sha256,gold_cut_set,fuzzyxai_cut,baseline_cut,fuzzyxai_membership,baseline_membership,fuzzyxai_recertification,baseline_recertification,repair_baseline_recertification,false_certification,new_critical_violations
h10-c3:protocol_validation:tabular-credit:00002,tabular-credit,S4,node_up_edge_down_human_up,1.2,0.8,1.2,444c0b6380640f7fcfff41d671ee0e5aa6c1d398378d4e5c1377051cdb258f6b,"[[""alternative-global-b""]]","[""alternative-global-b""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,False,True,False,True,False,0
h10-c3:protocol_validation:tabular-credit:00003,tabular-credit,S5,node_up_edge_down_human_up,1.2,0.8,1.2,e67b896b35c58d3c4d2d393cb203a6f7c0a49e77314580088f4f45ed0c7ec08c,[],[],"[""optimal-pair-01"", ""optimal-pair-23""]",False,False,False,False,False,False,0
h10-c3:protocol_validation:tabular-credit:00004,tabular-credit,S5,node_up_edge_down_human_up,1.2,0.8,1.2,e67b896b35c58d3c4d2d393cb203a6f7c0a49e77314580088f4f45ed0c7ec08c,"[[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]]","[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]","[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]",True,True,True,False,False,False,0
h10-c3:protocol_validation:tabular-credit:00005,tabular-credit,S1,node_up_edge_down_human_up,1.2,0.8,1.2,bb7a5ee3ba000375b4a930920dc7ebd87e641229bf30314cd8ace4b9022f2b21,"[[""direct-0""]]","[""direct-0""]","[""direct-0""]",True,True,True,True,True,False,0
h10-c3:protocol_validation:tabular-credit:00006,tabular-credit,S2,node_up_edge_down_human_up,1.2,0.8,1.2,8ecea534295574a7468228d6ece7ed10a3e90e52c16ebcd55809f17aaf855ab4,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,True,False,0
h10-c3:protocol_validation:tabular-credit:00007,tabular-credit,S2,node_up_edge_down_human_up,1.2,0.8,1.2,8ecea534295574a7468228d6ece7ed10a3e90e52c16ebcd55809f17aaf855ab4,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,True,False,0
h10-c3:protocol_validation:tabular-credit:00008,tabular-credit,S3,node_up_edge_down_human_up,1.2,0.8,1.2,0f474419ec65657bb2fbd8d20d4a343074c6ccc480bbe811ba8ae84a3bf746f3,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,True,True,False,False,False,0
h10-c3:protocol_validation:tabular-credit:00009,tabular-credit,S3,node_up_edge_down_human_up,1.2,0.8,1.2,0f474419ec65657bb2fbd8d20d4a343074c6ccc480bbe811ba8ae84a3bf746f3,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,True,True,False,True,False,0
h10-c3:protocol_validation:tabular-credit:00010,tabular-credit,S3,node_up_edge_down_human_up,1.2,0.8,1.2,0f474419ec65657bb2fbd8d20d4a343074c6ccc480bbe811ba8ae84a3bf746f3,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,True,True,False,False,False,0
h10-c3:protocol_validation:tabular-credit:00011,tabular-credit,S4,node_up_edge_down_human_up,1.2,0.8,1.2,444c0b6380640f7fcfff41d671ee0e5aa6c1d398378d4e5c1377051cdb258f6b,"[[""alternative-global-b""]]","[""alternative-global-b""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,False,True,False,True,False,0
h10-c3:protocol_validation:tabular-credit:00012,tabular-credit,S4,node_up_edge_down_human_up,1.2,0.8,1.2,444c0b6380640f7fcfff41d671ee0e5aa6c1d398378d4e5c1377051cdb258f6b,"[[""alternative-global-b""]]","[""alternative-global-b""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,False,True,False,True,False,0
h10-c3:protocol_validation:tabular-credit:00013,tabular-credit,S5,node_up_edge_down_human_up,1.2,0.8,1.2,e67b896b35c58d3c4d2d393cb203a6f7c0a49e77314580088f4f45ed0c7ec08c,"[[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]]","[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]","[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]",True,True,True,False,False,False,0
h10-c3:protocol_validation:tabular-credit:00014,tabular-credit,S5,node_up_edge_down_human_up,1.2,0.8,1.2,e67b896b35c58d3c4d2d393cb203a6f7c0a49e77314580088f4f45ed0c7ec08c,"[[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]]","[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]","[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]",True,True,True,False,False,False,0
h10-c3:protocol_validation:tabular-credit:00015,tabular-credit,S1,node_up_edge_down_human_up,1.2,0.8,1.2,bb7a5ee3ba000375b4a930920dc7ebd87e641229bf30314cd8ace4b9022f2b21,"[[""direct-0""]]","[""direct-0""]","[""direct-0""]",True,True,True,True,True,False,0
h10-c3:protocol_validation:tabular-credit:00016,tabular-credit,S2,node_up_edge_down_human_up,1.2,0.8,1.2,8ecea534295574a7468228d6ece7ed10a3e90e52c16ebcd55809f17aaf855ab4,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,True,False,0
h10-c3:protocol_validation:tabular-credit:00017,tabular-credit,S2,node_up_edge_down_human_up,1.2,0.8,1.2,8ecea534295574a7468228d6ece7ed10a3e90e52c16ebcd55809f17aaf855ab4,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,True,False,0
h10-c3:protocol_validation:tabular-credit:00018,tabular-credit,S3,node_up_edge_down_human_up,1.2,0.8,1.2,0f474419ec65657bb2fbd8d20d4a343074c6ccc480bbe811ba8ae84a3bf746f3,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,True,True,False,False,False,0
h10-c3:protocol_validation:tabular-credit:00019,tabular-credit,S3,node_up_edge_down_human_up,1.2,0.8,1.2,0f474419ec65657bb2fbd8d20d4a343074c6ccc480bbe811ba8ae84a3bf746f3,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,True,True,False,True,False,0
h10-c3:protocol_validation:tabular-credit:00020,tabular-credit,S3,node_up_edge_down_human_up,1.2,0.8,1.2,0f474419ec65657bb2fbd8d20d4a343074c6ccc480bbe811ba8ae84a3bf746f3,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,True,True,False,False,False,0
h10-c3:protocol_validation:tabular-credit:00021,tabular-credit,S4,node_up_edge_down_human_up,1.2,0.8,1.2,444c0b6380640f7fcfff41d671ee0e5aa6c1d398378d4e5c1377051cdb258f6b,"[[""alternative-global-b""]]","[""alternative-global-b""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,False,True,False,True,False,0
h10-c3:protocol_validation:tabular-credit:00022,tabular-credit,S4,node_up_edge_down_human_up,1.2,0.8,1.2,444c0b6380640f7fcfff41d671ee0e5aa6c1d398378d4e5c1377051cdb258f6b,"[[""alternative-global-b""]]","[""alternative-global-b""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,False,True,False,True,False,0
h10-c3:protocol_validation:tabular-credit:00023,tabular-credit,S5,node_up_edge_down_human_up,1.2,0.8,1.2,e67b896b35c58d3c4d2d393cb203a6f7c0a49e77314580088f4f45ed0c7ec08c,"[[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]]","[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]","[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]",True,True,True,False,False,False,0
h10-c3:protocol_validation:tabular-credit:00024,tabular-credit,S5,node_up_edge_down_human_up,1.2,0.8,1.2,e67b896b35c58d3c4d2d393cb203a6f7c0a49e77314580088f4f45ed0c7ec08c,[],[],"[""optimal-pair-01"", ""optimal-pair-23""]",False,False,False,False,False,False,0
h10-c3:protocol_validation:tabular-credit:00025,tabular-credit,S1,node_up_edge_down_human_up,1.2,0.8,1.2,bb7a5ee3ba000375b4a930920dc7ebd87e641229bf30314cd8ace4b9022f2b21,"[[""direct-0""]]","[""direct-0""]","[""direct-0""]",True,True,True,True,True,False,0
h10-c3:protocol_validation:tabular-credit:00026,tabular-credit,S2,node_up_edge_down_human_up,1.2,0.8,1.2,8ecea534295574a7468228d6ece7ed10a3e90e52c16ebcd55809f17aaf855ab4,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,True,False,0
h10-c3:protocol_validation:tabular-credit:00027,tabular-credit,S2,node_up_edge_down_human_up,1.2,0.8,1.2,8ecea534295574a7468228d6ece7ed10a3e90e52c16ebcd55809f17aaf855ab4,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,True,False,0
h10-c3:protocol_validation:tabular-credit:00028,tabular-credit,S3,node_up_edge_down_human_up,1.2,0.8,1.2,0f474419ec65657bb2fbd8d20d4a343074c6ccc480bbe811ba8ae84a3bf746f3,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,True,True,False,False,False,0
h10-c3:protocol_validation:tabular-credit:00029,tabular-credit,S3,node_up_edge_down_human_up,1.2,0.8,1.2,0f474419ec65657bb2fbd8d20d4a343074c6ccc480bbe811ba8ae84a3bf746f3,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,True,True,False,True,False,0
h10-c3:protocol_validation:tabular-credit:00030,tabular-credit,S3,node_up_edge_down_human_up,1.2,0.8,1.2,0f474419ec65657bb2fbd8d20d4a343074c6ccc480bbe811ba8ae84a3bf746f3,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,True,True,False,False,False,0
h10-c3:protocol_validation:tabular-credit:00031,tabular-credit,S4,node_up_edge_down_human_up,1.2,0.8,1.2,444c0b6380640f7fcfff41d671ee0e5aa6c1d398378d4e5c1377051cdb258f6b,"[[""alternative-global-b""]]","[""alternative-global-b""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,False,True,False,True,False,0
h10-c3:protocol_validation:tabular-credit:00032,tabular-credit,S4,node_up_edge_down_human_up,1.2,0.8,1.2,444c0b6380640f7fcfff41d671ee0e5aa6c1d398378d4e5c1377051cdb258f6b,"[[""alternative-global-b""]]","[""alternative-global-b""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,False,True,False,True,False,0
h10-c3:protocol_validation:tabular-credit:00033,tabular-credit,S5,node_up_edge_down_human_up,1.2,0.8,1.2,e67b896b35c58d3c4d2d393cb203a6f7c0a49e77314580088f4f45ed0c7ec08c,"[[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]]","[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]","[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]",True,True,True,False,False,False,0
h10-c3:protocol_validation:tabular-credit:00034,tabular-credit,S5,node_up_edge_down_human_up,1.2,0.8,1.2,e67b896b35c58d3c4d2d393cb203a6f7c0a49e77314580088f4f45ed0c7ec08c,"[[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]]","[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]","[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]",True,True,True,False,False,False,0
h10-c3:protocol_validation:tabular-credit:00035,tabular-credit,S1,node_up_edge_down_human_up,1.2,0.8,1.2,bb7a5ee3ba000375b4a930920dc7ebd87e641229bf30314cd8ace4b9022f2b21,"[[""direct-0""]]","[""direct-0""]","[""direct-0""]",True,True,True,True,True,False,0
h10-c3:protocol_validation:tabular-credit:00036,tabular-credit,S2,node_up_edge_down_human_up,1.2,0.8,1.2,8ecea534295574a7468228d6ece7ed10a3e90e52c16ebcd55809f17aaf855ab4,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,True,False,0
h10-c3:protocol_validation:tabular-credit:00037,tabular-credit,S2,node_up_edge_down_human_up,1.2,0.8,1.2,8ecea534295574a7468228d6ece7ed10a3e90e52c16ebcd55809f17aaf855ab4,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,True,False,0
h10-c3:protocol_validation:tabular-credit:00038,tabular-credit,S3,node_up_edge_down_human_up,1.2,0.8,1.2,0f474419ec65657bb2fbd8d20d4a343074c6ccc480bbe811ba8ae84a3bf746f3,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,True,True,False,False,False,0
h10-c3:protocol_validation:tabular-credit:00039,tabular-credit,S3,node_up_edge_down_human_up,1.2,0.8,1.2,0f474419ec65657bb2fbd8d20d4a343074c6ccc480bbe811ba8ae84a3bf746f3,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,True,True,False,True,False,0
h10-c3:protocol_validation:tabular-credit:00040,tabular-credit,S3,node_up_edge_down_human_up,1.2,0.8,1.2,0f474419ec65657bb2fbd8d20d4a343074c6ccc480bbe811ba8ae84a3bf746f3,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,True,True,False,False,False,0
h10-c3:protocol_validation:tabular-credit:00041,tabular-credit,S4,node_up_edge_down_human_up,1.2,0.8,1.2,444c0b6380640f7fcfff41d671ee0e5aa6c1d398378d4e5c1377051cdb258f6b,"[[""alternative-global-b""]]","[""alternative-global-b""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,False,True,False,True,False,0
h10-c3:protocol_validation:tabular-credit:00042,tabular-credit,S4,node_up_edge_down_human_up,1.2,0.8,1.2,444c0b6380640f7fcfff41d671ee0e5aa6c1d398378d4e5c1377051cdb258f6b,"[[""alternative-global-b""]]","[""alternative-global-b""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,False,True,False,True,False,0
h10-c3:protocol_validation:tabular-credit:00043,tabular-credit,S5,node_up_edge_down_human_up,1.2,0.8,1.2,e67b896b35c58d3c4d2d393cb203a6f7c0a49e77314580088f4f45ed0c7ec08c,"[[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]]","[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]","[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]",True,True,True,False,False,False,0
h10-c3:protocol_validation:tabular-credit:00044,tabular-credit,S5,node_up_edge_down_human_up,1.2,0.8,1.2,e67b896b35c58d3c4d2d393cb203a6f7c0a49e77314580088f4f45ed0c7ec08c,"[[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]]","[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]","[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]",True,True,True,False,False,False,0
h10-c3:protocol_validation:tabular-credit:00045,tabular-credit,S1,node_up_edge_down_human_up,1.2,0.8,1.2,bb7a5ee3ba000375b4a930920dc7ebd87e641229bf30314cd8ace4b9022f2b21,"[[""direct-0""]]","[""direct-0""]","[""direct-0""]",True,True,True,True,True,False,0
h10-c3:protocol_validation:tabular-credit:00046,tabular-credit,S2,node_up_edge_down_human_up,1.2,0.8,1.2,8ecea534295574a7468228d6ece7ed10a3e90e52c16ebcd55809f17aaf855ab4,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,True,False,0
h10-c3:protocol_validation:tabular-credit:00047,tabular-credit,S2,node_up_edge_down_human_up,1.2,0.8,1.2,8ecea534295574a7468228d6ece7ed10a3e90e52c16ebcd55809f17aaf855ab4,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,True,False,0
h10-c3:protocol_validation:tabular-credit:00048,tabular-credit,S3,node_up_edge_down_human_up,1.2,0.8,1.2,0f474419ec65657bb2fbd8d20d4a343074c6ccc480bbe811ba8ae84a3bf746f3,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,True,True,False,False,False,0
h10-c3:protocol_validation:tabular-credit:00049,tabular-credit,S3,node_up_edge_down_human_up,1.2,0.8,1.2,0f474419ec65657bb2fbd8d20d4a343074c6ccc480bbe811ba8ae84a3bf746f3,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,True,True,False,True,False,0
h10-c3:protocol_validation:tabular-credit:00050,tabular-credit,S3,node_up_edge_down_human_up,1.2,0.8,1.2,0f474419ec65657bb2fbd8d20d4a343074c6ccc480bbe811ba8ae84a3bf746f3,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,True,True,False,False,False,0
h10-c3:protocol_validation:tabular-credit:00051,tabular-credit,S4,node_up_edge_down_human_up,1.2,0.8,1.2,444c0b6380640f7fcfff41d671ee0e5aa6c1d398378d4e5c1377051cdb258f6b,"[[""alternative-global-b""]]","[""alternative-global-b""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,False,True,False,True,False,0
h10-c3:protocol_validation:tabular-credit:00052,tabular-credit,S4,node_up_edge_down_human_up,1.2,0.8,1.2,444c0b6380640f7fcfff41d671ee0e5aa6c1d398378d4e5c1377051cdb258f6b,"[[""alternative-global-b""]]","[""alternative-global-b""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,False,True,False,True,False,0
h10-c3:protocol_validation:tabular-credit:00053,tabular-credit,S5,node_up_edge_down_human_up,1.2,0.8,1.2,e67b896b35c58d3c4d2d393cb203a6f7c0a49e77314580088f4f45ed0c7ec08c,[],[],"[""optimal-pair-01"", ""optimal-pair-23""]",False,False,False,False,False,False,0
h10-c3:protocol_validation:tabular-credit:00054,tabular-credit,S5,node_up_edge_down_human_up,1.2,0.8,1.2,e67b896b35c58d3c4d2d393cb203a6f7c0a49e77314580088f4f45ed0c7ec08c,"[[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]]","[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]","[""fallback-known-4"", ""optimal-pair-01"", ""optimal-pair-23""]",True,True,True,False,False,False,0
h10-c3:protocol_validation:tabular-credit:00055,tabular-credit,S1,node_up_edge_down_human_up,1.2,0.8,1.2,bb7a5ee3ba000375b4a930920dc7ebd87e641229bf30314cd8ace4b9022f2b21,"[[""direct-0""]]","[""direct-0""]","[""direct-0""]",True,True,True,True,True,False,0
h10-c3:protocol_validation:tabular-credit:00056,tabular-credit,S2,node_up_edge_down_human_up,1.2,0.8,1.2,8ecea534295574a7468228d6ece7ed10a3e90e52c16ebcd55809f17aaf855ab4,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,True,False,0
h10-c3:protocol_validation:tabular-credit:00057,tabular-credit,S2,node_up_edge_down_human_up,1.2,0.8,1.2,8ecea534295574a7468228d6ece7ed10a3e90e52c16ebcd55809f17aaf855ab4,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,True,False,0
h10-c3:protocol_validation:tabular-credit:00058,tabular-credit,S3,node_up_edge_down_human_up,1.2,0.8,1.2,0f474419ec65657bb2fbd8d20d4a343074c6ccc480bbe811ba8ae84a3bf746f3,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,True,True,False,False,False,0
h10-c3:protocol_validation:tabular-credit:00059,tabular-credit,S3,node_up_edge_down_human_up,1.2,0.8,1.2,0f474419ec65657bb2fbd8d20d4a343074c6ccc480bbe811ba8ae84a3bf746f3,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]",True,True,True,False,True,False,0
